Designator,Quantity,Value,Footprint,Package,MPN,DNP,Mount_Type,Description
J1,1,РГ1Н-1,PinHeader_2x08_P2.54mm_Vertical,,,,tht,"Generic connector, double row, 02x08, top/bottom pin numbering scheme (row 1: 1...pins_per_row, row2: pins_per_row+1 ... num_pins), script generated (kicad-library-utils/schlib/autogen/connector/)"
