pos_x,pos_y,rotation,side,designator,mpn,pack,footprint,value,mount_type
82.72,-65.54,90.0,top,J1,,,PinHeader_2x08_P2.54mm_Vertical,РГ1Н-1,tht
82.0,-58.8,-90.0,bottom,J2,,,PinHeader_1x02_P2.54mm_Vertical,Spare GND,tht
